Date,Adj Close
2020-09-21,30.0
2020-09-22,29.440000534057617
2020-09-23,29.34000015258789
2020-09-24,29.110000610351562
2020-09-25,29.0
2020-09-28,29.440000534057617
2020-09-29,28.739999771118164
2020-09-30,29.59000015258789
2020-10-01,30.3799991607666
2020-10-02,30.459999084472656
2020-10-05,30.959999084472656
2020-10-06,30.399999618530273
2020-10-07,31.6200008392334
2020-10-08,32.209999084472656
2020-10-09,32.15999984741211
2020-10-12,32.209999084472656
2020-10-13,31.8700008392334
2020-10-14,31.670000076293945
2020-10-15,32.59000015258789
2020-10-16,33.45000076293945
2020-10-19,33.349998474121094
2020-10-20,35.599998474121094
2020-10-21,35.77000045776367
2020-10-22,37.40999984741211
2020-10-23,36.83000183105469
2020-10-26,35.81999969482422
2020-10-27,34.88999938964844
2020-10-28,34.09000015258789
2020-10-29,34.88999938964844
2020-10-30,34.529998779296875
2020-11-02,34.54999923706055
2020-11-03,35.349998474121094
2020-11-04,35.2400016784668
2020-11-05,37.13999938964844
2020-11-06,37.470001220703125
2020-11-09,38.959999084472656
2020-11-10,41.08000183105469
2020-11-11,40.560001373291016
2020-11-12,39.31999969482422
2020-11-13,41.189998626708984
2020-11-16,42.130001068115234
2020-11-17,41.97999954223633
2020-11-18,42.720001220703125
2020-11-19,42.81999969482422
2020-11-20,43.040000915527344
2020-11-23,44.77000045776367
2020-11-24,46.459999084472656
2020-11-25,45.459999084472656
2020-11-27,45.060001373291016
2020-11-30,43.84000015258789
2020-12-01,44.68000030517578
2020-12-02,44.58000183105469
2020-12-03,44.09000015258789
2020-12-04,44.400001525878906
2020-12-07,44.310001373291016
2020-12-08,43.79999923706055
2020-12-09,44.43000030517578
2020-12-10,42.869998931884766
2020-12-11,41.91999816894531
2020-12-14,41.619998931884766
2020-12-15,41.65999984741211
2020-12-16,41.41999816894531
2020-12-17,42.029998779296875
2020-12-18,41.0099983215332
2020-12-21,41.209999084472656
2020-12-22,40.900001525878906
2020-12-23,42.45000076293945
2020-12-24,41.58000183105469
2020-12-28,41.65999984741211
2020-12-29,41.56999969482422
2020-12-30,41.84000015258789
2020-12-31,41.63999938964844
2021-01-04,40.5099983215332
2021-01-05,41.65999984741211
2021-01-06,42.97999954223633
2021-01-07,43.31999969482422
2021-01-08,43.060001373291016
2021-01-11,45.0099983215332
2021-01-12,47.81999969482422
2021-01-13,48.72999954223633
2021-01-14,51.529998779296875
2021-01-15,49.970001220703125
2021-01-19,54.84000015258789
2021-01-20,55.86000061035156
2021-01-21,55.08000183105469
2021-01-22,55.400001525878906
2021-01-25,53.38999938964844
2021-01-26,52.040000915527344
2021-01-27,49.34000015258789
2021-01-28,51.040000915527344
2021-01-29,50.68000030517578
2021-02-01,51.5099983215332
2021-02-02,52.720001220703125
2021-02-03,54.25
2021-02-04,54.130001068115234
2021-02-05,54.40999984741211
2021-02-08,56.880001068115234
2021-02-09,56.060001373291016
2021-02-10,54.880001068115234
2021-02-11,53.5
2021-02-12,53.599998474121094
2021-02-16,53.459999084472656
2021-02-17,52.88999938964844
2021-02-18,52.15999984741211
2021-02-19,52.56999969482422
2021-02-22,51.97999954223633
2021-02-23,51.11000061035156
2021-02-24,52.900001525878906
2021-02-25,50.599998474121094
2021-02-26,51.33000183105469
2021-03-01,52.540000915527344
2021-03-02,54.11000061035156
2021-03-03,52.66999816894531
2021-03-04,51.83000183105469
2021-03-05,53.75
2021-03-08,54.97999954223633
2021-03-09,54.650001525878906
2021-03-10,56.83000183105469
2021-03-11,56.33000183105469
2021-03-12,59.2599983215332
2021-03-15,57.939998626708984
2021-03-16,57.119998931884766
2021-03-17,60.04999923706055
2021-03-18,59.27000045776367
2021-03-19,59.81999969482422
2021-03-22,58.099998474121094
2021-03-23,56.15999984741211
2021-03-24,55.810001373291016
2021-03-25,56.599998474121094
2021-03-26,56.52000045776367
2021-03-29,55.939998626708984
2021-03-30,58.5099983215332
2021-03-31,57.459999084472656
2021-04-01,57.79999923706055
2021-04-05,61.040000915527344
2021-04-06,61.939998626708984
2021-04-07,60.83000183105469
2021-04-08,60.09000015258789
2021-04-09,60.15999984741211
2021-04-12,59.65999984741211
2021-04-13,58.4900016784668
2021-04-14,58.47999954223633
2021-04-15,58.61000061035156
2021-04-16,58.709999084472656
2021-04-19,57.880001068115234
2021-04-20,55.77000045776367
2021-04-21,57.4900016784668
2021-04-22,56.65999984741211
2021-04-23,57.529998779296875
2021-04-26,58.209999084472656
2021-04-27,58.970001220703125
2021-04-28,58.54999923706055
2021-04-29,56.56999969482422
2021-04-30,57.220001220703125
2021-05-03,57.150001525878906
2021-05-04,55.34000015258789
2021-05-05,57.58000183105469
2021-05-06,58.720001220703125
2021-05-07,58.9900016784668
2021-05-10,57.40999984741211
2021-05-11,55.72999954223633
2021-05-12,53.7599983215332
2021-05-13,54.599998474121094
2021-05-14,56.0
2021-05-17,56.040000915527344
2021-05-18,55.88999938964844
2021-05-19,55.529998779296875
2021-05-20,55.5099983215332
2021-05-21,56.720001220703125
2021-05-24,56.599998474121094
2021-05-25,56.7599983215332
2021-05-26,58.08000183105469
2021-05-27,59.77000045776367
2021-05-28,59.310001373291016
2021-06-01,59.650001525878906
2021-06-02,59.650001525878906
2021-06-03,63.459999084472656
2021-06-04,63.369998931884766
2021-06-07,63.22999954223633
2021-06-08,63.91999816894531
2021-06-09,62.77000045776367
2021-06-10,61.34000015258789
2021-06-11,61.4900016784668
2021-06-14,60.790000915527344
2021-06-15,60.810001373291016
2021-06-16,61.7599983215332
2021-06-17,60.08000183105469
2021-06-18,58.7599983215332
2021-06-21,59.29999923706055
2021-06-22,59.2400016784668
2021-06-23,60.119998931884766
2021-06-24,60.040000915527344
2021-06-25,60.29999923706055
2021-06-28,58.63999938964844
2021-06-29,58.83000183105469
2021-06-30,59.16999816894531
2021-07-01,59.11000061035156
2021-07-02,58.959999084472656
2021-07-06,57.459999084472656
2021-07-07,56.59000015258789
2021-07-08,56.060001373291016
2021-07-09,58.7599983215332
2021-07-12,58.970001220703125
2021-07-13,58.72999954223633
2021-07-14,58.0
2021-07-15,56.95000076293945
2021-07-16,55.459999084472656
2021-07-19,54.18000030517578
2021-07-20,56.150001525878906
2021-07-21,57.04999923706055
2021-07-22,55.63999938964844
2021-07-23,54.939998626708984
2021-07-26,55.77000045776367
2021-07-27,55.0
2021-07-28,55.4900016784668
2021-07-29,57.279998779296875
2021-07-30,56.84000015258789
2021-08-02,57.029998779296875
2021-08-03,57.880001068115234
2021-08-04,52.720001220703125
2021-08-05,54.439998626708984
2021-08-06,55.04999923706055
2021-08-09,53.95000076293945
2021-08-10,54.2599983215332
2021-08-11,54.27000045776367
2021-08-12,54.619998931884766
2021-08-13,53.650001525878906
2021-08-16,52.95000076293945
2021-08-17,50.470001220703125
2021-08-18,50.84000015258789
2021-08-19,49.08000183105469
